OrderID,OrderDate,Region,State,Category,SubCategory,SalesRep,CustomerID,Quantity,UnitPrice,Sales,Profit
ORD-01826,2022-03-13,West,Maharashtra,Electronics,Tablets,Priya Mehta,CUST-00322,6,33885.41,203312.46,13582.12
ORD-01328,2022-03-15,West,Rajasthan,Clothing,Kidswear,Neha Kapoor,CUST-00395,7,1990.31,13932.17,3808.01
ORD-01728,2022-03-16,East,West Bengal,Clothing,Footwear,Rohan Iyer,CUST-00765,10,910.81,9108.1,2316.17
ORD-01275,2022-03-16,West,Rajasthan,Clothing,Kidswear,Siddharth Joshi,CUST-00257,7,1641.35,11489.45,4712.61
ORD-01398,2022-03-17,East,West Bengal,Electronics,Smartphones,Neha Kapoor,CUST-01242,11,10287.16,113158.76,16314.32
ORD-00212,2022-03-17,East,Odisha,Furniture,Sofas,Vikram Nair,CUST-00167,7,13896.07,97272.49,17184.62
ORD-01586,2022-03-17,West,Goa,Office Supplies,Pens & Stationery,Priya Mehta,CUST-00676,10,656.37,6563.7,2024.78
ORD-01651,2022-03-18,North,Haryana,Office Supplies,Binders,Sneha Kulkarni,CUST-00586,5,1108.91,5544.55,1258.71
ORD-00142,2022-03-18,Central,Chhattisgarh,Office Supplies,Pens & Stationery,Vikram Nair,CUST-02037,7,1974.08,13818.56,3695.12
ORD-01673,2022-03-19,East,West Bengal,Electronics,Accessories,Rohan Iyer,CUST-01783,10,43114.09,431140.9,94690.49
ORD-01881,2022-03-19,South,Karnataka,Furniture,Sofas,Divya Menon,CUST-01638,3,13174.59,39523.77,7731.85
ORD-01246,2022-03-19,East,Jharkhand,Furniture,Storage,Divya Menon,CUST-01706,3,15577.21,46731.63,12046.43
ORD-02401,2022-03-19,South,Tamil Nadu,Clothing,Footwear,Priya Mehta,CUST-00898,5,2720.01,13600.05,5423.93
ORD-00607,2022-03-19,West,Goa,Electronics,Smartphones,Isha Deshpande,CUST-01455,8,39192.3,313538.4,51513.65
ORD-02135,2022-03-19,North,Haryana,Clothing,Menswear,Aarav Shah,CUST-01051,2,4361.25,8722.5,2242.97
ORD-02677,2022-03-20,North,Uttar Pradesh,Office Supplies,Binders,Sneha Kulkarni,CUST-00952,3,218.0,654.0,188.68
ORD-01936,2022-03-20,East,Bihar,Office Supplies,Pens & Stationery,Arjun Bhatt,CUST-00633,2,2517.99,5035.98,973.64
ORD-02634,2022-03-20,South,Andhra Pradesh,Office Supplies,Pens & Stationery,Neha Kapoor,CUST-02076,2,1593.78,3187.56,1192.25
ORD-02347,2022-03-20,North,Haryana,Furniture,Storage,Karan Malhotra,CUST-01256,7,4674.17,32719.19,1954.52
ORD-01648,2022-03-21,Central,Chhattisgarh,Clothing,Footwear,Sneha Kulkarni,CUST-01949,6,2820.37,16922.22,5889.44
ORD-01696,2022-03-21,West,Rajasthan,Furniture,Sofas,Ananya Rao,CUST-01396,11,19508.7,214595.7,44831.86
ORD-01806,2022-03-22,North,Uttar Pradesh,Electronics,Accessories,Priya Mehta,CUST-01704,5,38357.73,191788.65,37089.04
ORD-01148,2022-03-22,South,Andhra Pradesh,Furniture,Sofas,Rohan Iyer,CUST-00070,5,4830.02,24150.1,3358.38
ORD-00764,2022-03-22,Central,Madhya Pradesh,Office Supplies,Pens & Stationery,Sneha Kulkarni,CUST-01869,2,531.45,1062.9,315.12
ORD-01252,2022-03-23,South,Tamil Nadu,Electronics,Accessories,Priya Mehta,CUST-01556,4,25778.98,103115.92,5035.07
ORD-02499,2022-03-23,East,West Bengal,Office Supplies,Printers,Vikram Nair,CUST-01985,7,1535.34,10747.38,2356.06
ORD-00107,2022-03-23,South,Tamil Nadu,Clothing,Kidswear,Arjun Bhatt,CUST-00712,1,3100.13,3100.13,1358.41
ORD-02848,2022-03-24,West,Gujarat,Electronics,Accessories,Arjun Bhatt,CUST-00727,4,27991.59,111966.36,4249.64
ORD-00650,2022-03-25,South,Tamil Nadu,Electronics,Smartphones,Vikram Nair,CUST-01629,7,28029.03,196203.21,25959.62
ORD-02360,2022-03-25,West,Rajasthan,Office Supplies,Binders,Karan Malhotra,CUST-00779,2,2941.52,5883.04,1804.74
ORD-00962,2022-03-25,West,Gujarat,Office Supplies,Paper,Siddharth Joshi,CUST-01240,1,572.64,572.64,140.04
ORD-01906,2022-03-25,North,Haryana,Office Supplies,Pens & Stationery,Divya Menon,CUST-01586,1,205.31,205.31,26.27
ORD-02568,2022-03-25,South,Karnataka,Electronics,Tablets,Divya Menon,CUST-01173,3,35315.33,105945.99,12823.3
ORD-02304,2022-03-26,West,Maharashtra,Electronics,Tablets,Priya Mehta,CUST-02043,7,21170.43,148193.01,12488.85
ORD-02975,2022-03-27,Central,Chhattisgarh,Clothing,Kidswear,Vikram Nair,CUST-00905,8,2055.55,16444.4,7714.05
ORD-02952,2022-03-27,North,Haryana,Electronics,Accessories,Vikram Nair,CUST-01437,6,9810.1,58860.6,1174.78
ORD-01579,2022-03-27,East,Jharkhand,Electronics,Laptops,Vikram Nair,CUST-00549,6,42909.71,257458.26,24590.07
ORD-00393,2022-03-27,South,Kerala,Electronics,Laptops,Vikram Nair,CUST-00363,7,38108.33,266758.31,21516.65
ORD-02226,2022-03-28,East,West Bengal,Office Supplies,Pens & Stationery,Ananya Rao,CUST-01318,10,2458.12,24581.2,4747.91
ORD-00553,2022-03-29,North,Haryana,Clothing,Womenswear,Ananya Rao,CUST-00458,5,3295.44,16477.2,5480.58
ORD-00508,2022-03-29,North,Haryana,Furniture,Storage,Vikram Nair,CUST-00798,10,3909.81,39098.1,9094.37
ORD-00114,2022-03-29,West,Gujarat,Furniture,Chairs,Rohan Iyer,CUST-01777,8,14144.27,113154.16,26310.34
ORD-01561,2022-03-31,North,Punjab,Clothing,Menswear,Karan Malhotra,CUST-00064,2,2505.25,5010.5,1845.04
ORD-02919,2022-03-31,Central,Chhattisgarh,Clothing,Womenswear,Arjun Bhatt,CUST-00460,7,4156.06,29092.42,8870.78
ORD-00323,2022-03-31,West,Goa,Electronics,Laptops,Divya Menon,CUST-00205,3,12461.69,37385.07,6411.12
ORD-01262,2022-04-01,North,Uttar Pradesh,Clothing,Kidswear,Neha Kapoor,CUST-00846,7,540.7,3784.9,1120.07
ORD-02198,2022-04-01,West,Goa,Furniture,Chairs,Vikram Nair,CUST-00931,5,19235.8,96179.0,22571.31
ORD-02731,2022-04-02,Central,Madhya Pradesh,Furniture,Sofas,Divya Menon,CUST-01642,5,10917.39,54586.95,15856.46
ORD-02394,2022-04-02,West,Goa,Office Supplies,Printers,Rohan Iyer,CUST-01678,6,1164.18,6985.08,2277.37
ORD-00036,2022-04-02,East,West Bengal,Electronics,Laptops,Siddharth Joshi,CUST-00063,7,25739.14,180173.98,31680.36
ORD-02455,2022-04-02,West,Rajasthan,Electronics,Accessories,Divya Menon,CUST-01569,11,27888.16,306769.76,51090.79
ORD-02713,2022-04-03,West,Rajasthan,Electronics,Accessories,Priya Mehta,CUST-00761,8,9962.92,79703.36,3834.72
ORD-00233,2022-04-03,North,Punjab,Office Supplies,Printers,Ananya Rao,CUST-01550,2,1573.85,3147.7,957.79
ORD-00880,2022-04-03,West,Rajasthan,Furniture,Sofas,Karan Malhotra,CUST-00155,2,3758.17,7516.34,1679.77
ORD-00624,2022-04-05,East,Odisha,Office Supplies,Pens & Stationery,Aarav Shah,CUST-00841,6,1222.6,7335.6,2046.11
ORD-01958,2022-04-05,West,Maharashtra,Furniture,Sofas,Aarav Shah,CUST-00742,2,15746.21,31492.42,11635.66
ORD-00618,2022-04-05,South,Karnataka,Furniture,Storage,Sneha Kulkarni,CUST-01418,3,6705.62,20116.86,5379.89
ORD-02560,2022-04-05,Central,Madhya Pradesh,Office Supplies,Paper,Neha Kapoor,CUST-01789,2,1137.32,2274.64,858.12
ORD-02218,2022-04-06,North,Delhi,Office Supplies,Printers,Sneha Kulkarni,CUST-00602,7,780.72,5465.04,2146.03
ORD-00304,2022-04-06,West,Rajasthan,Office Supplies,Pens & Stationery,Rohan Iyer,CUST-00143,6,1219.2,7315.2,1663.87
ORD-01042,2022-04-06,East,West Bengal,Furniture,Tables,Karan Malhotra,CUST-00530,6,16857.5,101145.0,27141.4
ORD-01115,2022-04-06,West,Goa,Clothing,Menswear,Rohan Iyer,CUST-01958,2,777.15,1554.3,534.93
ORD-00583,2022-04-07,West,Rajasthan,Furniture,Sofas,Karan Malhotra,CUST-01811,5,5381.99,26909.95,3479.23
ORD-02705,2022-04-07,South,Tamil Nadu,Electronics,Smartphones,Aarav Shah,CUST-00907,5,39026.67,195133.35,35227.54
ORD-02807,2022-04-07,North,Haryana,Clothing,Menswear,Vikram Nair,CUST-01054,10,760.15,7601.5,2632.52
ORD-00849,2022-04-07,Central,Chhattisgarh,Electronics,Laptops,Karan Malhotra,CUST-00639,6,32132.24,192793.44,19771.5
ORD-00328,2022-04-08,South,Karnataka,Office Supplies,Pens & Stationery,Rohan Iyer,CUST-01806,1,1446.0,1446.0,548.08
ORD-00813,2022-04-09,West,Maharashtra,Electronics,Laptops,Neha Kapoor,CUST-01217,2,19686.07,39372.14,6738.23
ORD-02148,2022-04-09,West,Goa,Furniture,Storage,Vikram Nair,CUST-00358,10,13241.57,132415.7,23844.91
ORD-00021,2022-04-09,Central,Chhattisgarh,Furniture,Chairs,Siddharth Joshi,CUST-01115,9,4093.19,36838.71,7735.57
ORD-02411,2022-04-11,South,Andhra Pradesh,Clothing,Menswear,Isha Deshpande,CUST-01664,4,2637.26,10549.04,3373.45
ORD-00371,2022-04-11,North,Haryana,Furniture,Tables,Ananya Rao,CUST-01974,5,10457.47,52287.35,7698.64
ORD-00386,2022-04-12,North,Punjab,Furniture,Chairs,Siddharth Joshi,CUST-01500,4,17940.09,71760.36,24454.31
ORD-01118,2022-04-14,North,Uttar Pradesh,Furniture,Storage,Rohan Iyer,CUST-01148,9,11240.35,101163.15,22612.01
ORD-01947,2022-04-14,Central,Chhattisgarh,Clothing,Kidswear,Vikram Nair,CUST-01007,2,674.4,1348.8,542.34
ORD-00616,2022-04-14,North,Haryana,Electronics,Tablets,Rohan Iyer,CUST-01488,3,30985.88,92957.64,16291.19
ORD-01629,2022-04-14,Central,Madhya Pradesh,Office Supplies,Binders,Neha Kapoor,CUST-01356,5,1371.08,6855.4,2049.67
ORD-02866,2022-04-14,North,Uttar Pradesh,Office Supplies,Printers,Priya Mehta,CUST-00446,4,547.04,2188.16,632.91
ORD-02818,2022-04-15,East,Bihar,Office Supplies,Printers,Siddharth Joshi,CUST-00426,4,2902.79,11611.16,3894.16
ORD-00280,2022-04-15,North,Punjab,Clothing,Footwear,Rohan Iyer,CUST-00356,4,709.23,2836.92,792.58
ORD-02034,2022-04-15,North,Delhi,Clothing,Kidswear,Siddharth Joshi,CUST-00033,9,2081.95,18737.55,7601.24
ORD-02414,2022-04-15,South,Karnataka,Electronics,Smartphones,Rohan Iyer,CUST-02080,11,12434.82,136783.02,471.66
ORD-01988,2022-04-16,North,Punjab,Office Supplies,Binders,Karan Malhotra,CUST-00129,6,1415.32,8491.92,1667.57
ORD-01114,2022-04-16,East,Bihar,Electronics,Smartphones,Ananya Rao,CUST-01911,6,18983.77,113902.62,22693.91
ORD-01557,2022-04-16,East,West Bengal,Furniture,Chairs,Aarav Shah,CUST-02095,3,8485.59,25456.77,8401.75
ORD-01800,2022-04-17,West,Goa,Office Supplies,Binders,Aarav Shah,CUST-00615,5,2228.27,11141.35,2277.65
ORD-01616,2022-04-17,West,Gujarat,Clothing,Footwear,Rohan Iyer,CUST-00026,9,1322.98,11906.82,3740.21
ORD-02010,2022-04-17,East,Bihar,Office Supplies,Pens & Stationery,Arjun Bhatt,CUST-00247,7,2558.13,17906.91,5000.58
ORD-01675,2022-04-18,West,Gujarat,Electronics,Accessories,Aarav Shah,CUST-00072,3,38812.98,116438.94,12581.47
ORD-01807,2022-04-18,Central,Madhya Pradesh,Office Supplies,Paper,Arjun Bhatt,CUST-01598,4,1873.67,7494.68,2329.48
ORD-00389,2022-04-18,Central,Chhattisgarh,Office Supplies,Paper,Rohan Iyer,CUST-00111,9,1245.0,11205.0,3026.67
ORD-02227,2022-04-19,East,Jharkhand,Electronics,Accessories,Karan Malhotra,CUST-00285,10,12764.81,127648.1,35566.28
ORD-00720,2022-04-20,West,Goa,Electronics,Laptops,Arjun Bhatt,CUST-01991,1,40576.95,40576.95,5041.86
ORD-00986,2022-04-21,South,Karnataka,Electronics,Smartphones,Aarav Shah,CUST-01347,5,9128.48,45642.4,8196.76
ORD-00311,2022-04-21,North,Haryana,Office Supplies,Binders,Siddharth Joshi,CUST-01861,10,914.15,9141.5,2451.69
ORD-00322,2022-04-21,East,Odisha,Furniture,Tables,Vikram Nair,CUST-00344,10,15618.1,156181.0,25811.78
ORD-02101,2022-04-21,Central,Madhya Pradesh,Office Supplies,Printers,Isha Deshpande,CUST-01174,8,1835.59,14684.72,4146.37
ORD-01970,2022-04-22,East,Odisha,Clothing,Womenswear,Divya Menon,CUST-01876,9,2523.11,22707.99,7617.75
ORD-01184,2022-04-22,South,Kerala,Electronics,Smartphones,Isha Deshpande,CUST-01205,11,19057.9,209636.9,22861.52
ORD-00733,2022-04-22,North,Delhi,Electronics,Laptops,Karan Malhotra,CUST-01961,5,8468.3,42341.5,5694.62
ORD-01068,2022-04-22,Central,Madhya Pradesh,Office Supplies,Printers,Priya Mehta,CUST-01741,6,474.18,2845.08,856.32
ORD-00669,2022-04-23,West,Maharashtra,Furniture,Storage,Rohan Iyer,CUST-00372,4,14912.22,59648.88,11124.7
ORD-00580,2022-04-23,South,Andhra Pradesh,Furniture,Chairs,Karan Malhotra,CUST-00024,11,11984.38,131828.18,38269.84
ORD-02279,2022-04-23,East,Odisha,Office Supplies,Pens & Stationery,Vikram Nair,CUST-00828,8,614.57,4916.56,1806.9
ORD-01023,2022-04-24,East,Odisha,Electronics,Laptops,Neha Kapoor,CUST-00919,4,33553.81,134215.24,21089.14
ORD-01309,2022-04-24,North,Uttar Pradesh,Office Supplies,Printers,Divya Menon,CUST-01400,2,764.18,1528.36,444.2
ORD-00126,2022-04-25,North,Punjab,Office Supplies,Paper,Sneha Kulkarni,CUST-00363,10,2356.9,23569.0,5789.57
ORD-01126,2022-04-25,South,Andhra Pradesh,Office Supplies,Paper,Karan Malhotra,CUST-01056,11,968.03,10648.33,2149.39
ORD-01064,2022-04-25,East,Odisha,Electronics,Smartphones,Divya Menon,CUST-00895,7,34588.19,242117.33,33147.41
ORD-01869,2022-04-26,Central,Chhattisgarh,Furniture,Chairs,Ananya Rao,CUST-00883,5,13433.54,67167.7,8376.09
ORD-00483,2022-04-26,East,Bihar,Electronics,Tablets,Rohan Iyer,CUST-01620,7,13922.82,97459.74,17448.43
ORD-02594,2022-04-27,South,Andhra Pradesh,Electronics,Smartphones,Arjun Bhatt,CUST-00096,5,10500.11,52500.55,10183.53
ORD-02688,2022-04-27,West,Rajasthan,Clothing,Menswear,Neha Kapoor,CUST-01312,4,1950.3,7801.2,2236.33
ORD-00399,2022-04-27,South,Karnataka,Clothing,Kidswear,Isha Deshpande,CUST-01519,8,2351.36,18810.88,5894.77
ORD-01400,2022-04-27,Central,Madhya Pradesh,Clothing,Kidswear,Rohan Iyer,CUST-01682,2,1069.5,2139.0,609.78
ORD-02446,2022-04-28,West,Maharashtra,Office Supplies,Printers,Rohan Iyer,CUST-00329,9,2059.74,18537.66,6694.37
ORD-00797,2022-04-28,Central,Madhya Pradesh,Office Supplies,Pens & Stationery,Ananya Rao,CUST-01933,9,1318.3,11864.7,4871.14
ORD-00191,2022-04-29,South,Tamil Nadu,Electronics,Tablets,Arjun Bhatt,CUST-01363,1,12846.33,12846.33,2967.69
ORD-02133,2022-04-30,East,Odisha,Office Supplies,Printers,Karan Malhotra,CUST-01418,9,1595.55,14359.95,5039.6
ORD-00905,2022-04-30,South,Kerala,Office Supplies,Paper,Aarav Shah,CUST-01311,8,585.7,4685.6,1431.73
ORD-00811,2022-04-30,Central,Madhya Pradesh,Electronics,Tablets,Arjun Bhatt,CUST-01525,10,15231.95,152319.5,13766.29
ORD-00995,2022-04-30,Central,Madhya Pradesh,Electronics,Accessories,Vikram Nair,CUST-00552,9,21346.97,192122.73,35198.77
ORD-00548,2022-05-01,West,Rajasthan,Office Supplies,Pens & Stationery,Siddharth Joshi,CUST-01757,9,2400.74,21606.66,6400.73
ORD-01752,2022-05-01,North,Uttar Pradesh,Furniture,Sofas,Priya Mehta,CUST-01542,9,6097.84,54880.56,13230.07
ORD-00414,2022-05-01,South,Andhra Pradesh,Electronics,Smartphones,Neha Kapoor,CUST-00447,11,27980.52,307785.72,34389.89
ORD-02602,2022-05-02,East,Bihar,Office Supplies,Printers,Rohan Iyer,CUST-01143,11,222.78,2450.58,647.71
ORD-01656,2022-05-02,Central,Madhya Pradesh,Furniture,Tables,Karan Malhotra,CUST-01240,10,12761.17,127611.7,28380.7
ORD-02209,2022-05-03,West,Gujarat,Office Supplies,Printers,Arjun Bhatt,CUST-01655,1,1456.05,1456.05,280.19
ORD-01999,2022-05-03,West,Rajasthan,Furniture,Tables,Neha Kapoor,CUST-00780,10,18501.28,185012.8,62468.0
ORD-00802,2022-05-04,North,Punjab,Electronics,Smartphones,Isha Deshpande,CUST-01406,7,24673.94,172717.58,30439.03
ORD-00668,2022-05-05,East,Bihar,Office Supplies,Printers,Vikram Nair,CUST-00798,3,2624.33,7872.99,2187.2
ORD-02838,2022-05-05,East,Bihar,Electronics,Laptops,Vikram Nair,CUST-00375,8,35722.55,285780.4,39652.36
ORD-00542,2022-05-05,North,Uttar Pradesh,Office Supplies,Printers,Divya Menon,CUST-02061,10,489.27,4892.7,1215.64
ORD-01983,2022-05-05,East,Jharkhand,Office Supplies,Binders,Neha Kapoor,CUST-01885,4,715.63,2862.52,1055.55
ORD-01484,2022-05-06,Central,Madhya Pradesh,Office Supplies,Printers,Neha Kapoor,CUST-00669,5,878.21,4391.05,928.55
ORD-02926,2022-05-08,West,Goa,Electronics,Accessories,Priya Mehta,CUST-00707,3,18958.02,56874.06,8990.15
ORD-01082,2022-05-11,South,Tamil Nadu,Clothing,Menswear,Rohan Iyer,CUST-00247,5,3595.2,17976.0,8007.92
ORD-00075,2022-05-11,Central,Madhya Pradesh,Clothing,Womenswear,Ananya Rao,CUST-00429,3,3851.6,11554.8,3907.58
ORD-00259,2022-05-11,Central,Madhya Pradesh,Electronics,Smartphones,Aarav Shah,CUST-01059,5,39587.96,197939.8,36948.96
ORD-02980,2022-05-12,East,Jharkhand,Electronics,Laptops,Rohan Iyer,CUST-00043,3,8846.48,26539.44,4901.58
ORD-01839,2022-05-12,West,Gujarat,Office Supplies,Pens & Stationery,Isha Deshpande,CUST-01388,9,1674.46,15070.14,2616.26
ORD-01211,2022-05-12,East,West Bengal,Clothing,Menswear,Neha Kapoor,CUST-01717,2,3667.31,7334.62,2831.35
ORD-01009,2022-05-12,Central,Madhya Pradesh,Clothing,Kidswear,Vikram Nair,CUST-00618,7,3095.59,21669.13,6210.41
ORD-00339,2022-05-12,East,Jharkhand,Clothing,Kidswear,Siddharth Joshi,CUST-00883,9,4253.14,38278.26,17550.33
ORD-00325,2022-05-12,North,Delhi,Electronics,Accessories,Siddharth Joshi,CUST-01384,11,24437.03,268807.33,14670.68
ORD-01299,2022-05-13,North,Delhi,Electronics,Smartphones,Karan Malhotra,CUST-01205,10,17592.65,175926.5,27426.4
ORD-00647,2022-05-13,Central,Chhattisgarh,Electronics,Accessories,Vikram Nair,CUST-01081,3,21709.59,65128.77,11413.92
ORD-00843,2022-05-13,East,Odisha,Furniture,Tables,Karan Malhotra,CUST-00351,5,7781.2,38906.0,8902.8
ORD-00512,2022-05-13,South,Andhra Pradesh,Furniture,Storage,Sneha Kulkarni,CUST-00155,7,11484.54,80391.78,14243.18
ORD-00967,2022-05-14,Central,Madhya Pradesh,Clothing,Menswear,Arjun Bhatt,CUST-01068,7,2277.74,15944.18,5029.59
ORD-01510,2022-05-14,Central,Madhya Pradesh,Furniture,Tables,Neha Kapoor,CUST-01773,7,6299.51,44096.57,9742.48
ORD-00003,2022-05-14,West,Rajasthan,Electronics,Laptops,Divya Menon,CUST-01080,10,13866.91,138669.1,23257.57
ORD-00914,2022-05-14,East,Odisha,Furniture,Tables,Karan Malhotra,CUST-00531,9,3258.68,29328.12,7677.32
ORD-01952,2022-05-15,North,Uttar Pradesh,Office Supplies,Printers,Isha Deshpande,CUST-02027,7,2440.07,17080.49,4987.54
ORD-00108,2022-05-15,South,Andhra Pradesh,Electronics,Smartphones,Divya Menon,CUST-00086,6,31360.89,188165.34,24344.5
ORD-02624,2022-05-15,Central,Madhya Pradesh,Clothing,Kidswear,Vikram Nair,CUST-01842,4,2322.6,9290.4,3702.9
ORD-02353,2022-05-16,North,Haryana,Electronics,Smartphones,Aarav Shah,CUST-01199,10,22254.4,222544.0,53248.0
ORD-01910,2022-05-16,Central,Madhya Pradesh,Electronics,Smartphones,Isha Deshpande,CUST-00444,6,22639.96,135839.76,12503.21
ORD-00896,2022-05-16,North,Delhi,Clothing,Kidswear,Priya Mehta,CUST-00030,2,1590.76,3181.52,1183.53
ORD-01150,2022-05-18,East,West Bengal,Clothing,Footwear,Ananya Rao,CUST-01462,11,3254.34,35797.74,12484.68
ORD-01974,2022-05-19,North,Uttar Pradesh,Office Supplies,Printers,Arjun Bhatt,CUST-00344,10,352.32,3523.2,1429.79
ORD-00609,2022-05-20,North,Delhi,Office Supplies,Binders,Priya Mehta,CUST-00439,10,2511.75,25117.5,7046.13
ORD-02891,2022-05-20,South,Karnataka,Office Supplies,Binders,Rohan Iyer,CUST-01610,7,2485.92,17401.44,3295.49
ORD-02663,2022-05-21,West,Maharashtra,Electronics,Smartphones,Sneha Kulkarni,CUST-02038,10,15594.41,155944.1,24946.13
ORD-01635,2022-05-21,West,Gujarat,Clothing,Womenswear,Rohan Iyer,CUST-00043,10,4161.33,41613.3,17847.79
ORD-01852,2022-05-22,East,Jharkhand,Electronics,Smartphones,Divya Menon,CUST-00179,6,23669.04,142014.24,18484.17
ORD-01446,2022-05-22,West,Gujarat,Clothing,Menswear,Siddharth Joshi,CUST-01621,2,2577.24,5154.48,2254.16
ORD-02235,2022-05-22,West,Maharashtra,Electronics,Accessories,Siddharth Joshi,CUST-00766,6,26164.1,156984.6,13439.49
ORD-00920,2022-05-23,East,Bihar,Electronics,Tablets,Sneha Kulkarni,CUST-00898,8,38296.32,306370.56,44198.93
ORD-02556,2022-05-23,West,Goa,Office Supplies,Paper,Karan Malhotra,CUST-01203,4,1761.4,7045.6,1931.81
ORD-01090,2022-05-24,South,Karnataka,Furniture,Tables,Neha Kapoor,CUST-01380,3,16854.89,50564.67,13317.66
ORD-02420,2022-05-24,Central,Madhya Pradesh,Office Supplies,Printers,Priya Mehta,CUST-02081,8,1274.11,10192.88,2203.09
ORD-01314,2022-05-26,North,Delhi,Office Supplies,Binders,Aarav Shah,CUST-01547,10,2377.28,23772.8,7517.61
ORD-02256,2022-05-27,North,Delhi,Clothing,Kidswear,Siddharth Joshi,CUST-00587,2,3253.0,6506.0,2456.91
ORD-01747,2022-05-27,South,Tamil Nadu,Office Supplies,Paper,Vikram Nair,CUST-01061,4,945.36,3781.44,1009.55
ORD-01834,2022-05-27,West,Maharashtra,Electronics,Tablets,Divya Menon,CUST-01583,5,43584.24,217921.2,27660.84
ORD-00359,2022-05-27,Central,Chhattisgarh,Electronics,Accessories,Sneha Kulkarni,CUST-01067,10,37093.06,370930.6,62500.02
ORD-02809,2022-05-27,Central,Chhattisgarh,Furniture,Storage,Aarav Shah,CUST-00957,8,19873.15,158985.2,30622.41
ORD-02915,2022-05-28,West,Rajasthan,Office Supplies,Printers,Divya Menon,CUST-00120,4,2285.72,9142.88,2603.05
ORD-02030,2022-05-28,North,Punjab,Clothing,Womenswear,Karan Malhotra,CUST-00627,3,1940.08,5820.24,1655.05
ORD-01599,2022-05-29,West,Maharashtra,Furniture,Storage,Arjun Bhatt,CUST-01401,8,7532.29,60258.32,9998.18
ORD-02843,2022-05-29,South,Tamil Nadu,Office Supplies,Printers,Siddharth Joshi,CUST-00123,5,1105.4,5527.0,1883.77
ORD-00334,2022-05-29,West,Maharashtra,Clothing,Womenswear,Karan Malhotra,CUST-01842,7,2741.51,19190.57,6129.18
ORD-02934,2022-05-29,West,Gujarat,Clothing,Menswear,Karan Malhotra,CUST-00210,6,4104.85,24629.1,6351.29
ORD-00198,2022-05-29,West,Maharashtra,Office Supplies,Printers,Vikram Nair,CUST-00018,8,1121.23,8969.84,2904.94
ORD-01036,2022-05-29,North,Uttar Pradesh,Electronics,Laptops,Ananya Rao,CUST-01748,11,14262.6,156888.6,23873.12
ORD-02898,2022-05-29,Central,Madhya Pradesh,Furniture,Sofas,Isha Deshpande,CUST-00970,1,8793.67,8793.67,2362.87
ORD-00252,2022-05-29,North,Uttar Pradesh,Electronics,Accessories,Rohan Iyer,CUST-01201,9,20357.42,183216.78,14785.18
ORD-00671,2022-05-30,North,Delhi,Clothing,Footwear,Neha Kapoor,CUST-01814,7,4418.87,30932.09,11163.27
ORD-02797,2022-05-31,West,Maharashtra,Clothing,Womenswear,Neha Kapoor,CUST-00209,7,989.19,6924.33,2515.34
ORD-00788,2022-05-31,North,Haryana,Clothing,Menswear,Isha Deshpande,CUST-01139,5,3262.67,16313.35,5662.3
ORD-02170,2022-06-01,South,Kerala,Electronics,Accessories,Arjun Bhatt,CUST-01836,6,18716.59,112299.54,16862.77
ORD-02971,2022-06-01,North,Uttar Pradesh,Furniture,Sofas,Neha Kapoor,CUST-00263,2,14501.77,29003.54,3990.55
ORD-01545,2022-06-01,West,Rajasthan,Clothing,Kidswear,Ananya Rao,CUST-00694,1,3207.1,3207.1,994.71
ORD-02788,2022-06-02,North,Delhi,Electronics,Smartphones,Rohan Iyer,CUST-02028,8,11717.15,93737.2,12365.06
ORD-02730,2022-06-02,Central,Chhattisgarh,Office Supplies,Printers,Sneha Kulkarni,CUST-01726,6,522.04,3132.24,786.42
ORD-01196,2022-06-03,North,Delhi,Electronics,Tablets,Ananya Rao,CUST-00127,2,23103.1,46206.2,9755.46
ORD-02547,2022-06-03,West,Gujarat,Office Supplies,Pens & Stationery,Isha Deshpande,CUST-00918,5,159.78,798.9,167.66
ORD-00159,2022-06-04,East,West Bengal,Clothing,Womenswear,Aarav Shah,CUST-01328,6,3919.24,23515.44,9789.9
ORD-00124,2022-06-04,Central,Chhattisgarh,Clothing,Footwear,Karan Malhotra,CUST-01173,5,811.2,4056.0,1238.38
ORD-02013,2022-06-04,West,Maharashtra,Clothing,Womenswear,Arjun Bhatt,CUST-01828,8,1995.74,15965.92,6182.05
